timepoint_id,sample_id,alpha_param,beta_param,delta_param,epsilon_param,eta_param,gamma_param,kappa_param,mu_param,nu_param,rho_param,sigma_param,tau_param,theta_param,xi_param,XXlambdaXX_param,zeta_param,Ailing_sol,Diagnosed_sol,Extinct_sol,Healed_sol,Infected_sol,Recognized_sol,Susceptible_sol,Threatened_sol
0,2,0.5696350336074829,0.011807219125330448,0.011410001665353775,0.18259280920028687,0.11453647911548615,0.49201884865760803,0.01848873309791088,0.016217809170484543,0.026839744299650192,0.03376168757677078,0.016784416511654854,0.009455544874072075,0.37767672538757324,0.015776561573147774,0.03300036862492561,0.1220220997929573,1.666666626931601e-08,3.3333333249174757e-07,5.507642423433133e-32,1.2208917007583609e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.1649549043041695e-19
1,2,0.5696350336074829,0.011807219125330448,0.011410001665353775,0.18259280920028687,0.11453647911548615,0.49201884865760803,0.01848873309791088,0.016217809170484543,0.026839744299650192,0.03376168757677078,0.016784416511654854,0.009455544874072075,0.37767672538757324,0.015776561573147774,0.03300036862492561,0.1220220997929573,3.93754618244202e-07,9.332252375315875e-07,1.9272014539772897e-11,1.516033734105804e-07,4.324281690060161e-06,1.79759794605161e-07,0.9999931454658508,5.723581608663153e-09
2,2,0.5696350336074829,0.011807219125330448,0.011410001665353775,0.18259280920028687,0.11453647911548615,0.49201884865760803,0.01848873309791088,0.016217809170484543,0.026839744299650192,0.03376168757677078,0.016784416511654854,0.009455544874072075,0.37767672538757324,0.015776561573147774,0.03300036862492561,0.1220220997929573,7.673759796489321e-07,1.658536916693265e-06,1.470382426926875e-10,3.765969154301274e-07,5.790698196506128e-06,5.303160151015618e-07,0.9999909996986389,2.382393127220439e-08
3,2,0.5696350336074829,0.011807219125330448,0.011410001665353775,0.18259280920028687,0.11453647911548615,0.49201884865760803,0.01848873309791088,0.016217809170484543,0.026839744299650192,0.03376168757677078,0.016784416511654854,0.009455544874072075,0.37767672538757324,0.015776561573147774,0.03300036862492561,0.1220220997929573,1.1921853229068802e-06,2.583662080724025e-06,5.26340970807837e-10,7.022897534625372e-07,7.875211849750485e-06,1.1048529131585383e-06,0.9999867677688599,5.99470908468902e-08
4,2,0.5696350336074829,0.011807219125330448,0.011410001665353775,0.18259280920028687,0.11453647911548615,0.49201884865760803,0.01848873309791088,0.016217809170484543,0.026839744299650192,0.03376168757677078,0.016784416511654854,0.009455544874072075,0.37767672538757324,0.015776561573147774,0.03300036862492561,0.1220220997929573,1.7244204855160206e-06,3.8037924241507426e-06,1.360721757492911e-09,1.1664245676001883e-06,1.0788501640490722e-05,1.949905708897859e-06,0.9999804496765137,1.2142199068421178e-07
0,3,0.5964182019233704,0.011688637547194958,0.01129941362887621,0.1688404381275177,0.13179290294647217,0.41579678654670715,0.01683117263019085,0.01657721772789955,0.026703406125307083,0.0318148210644722,0.017117273062467575,0.009800827130675316,0.3484726846218109,0.018394093960523605,0.03337046876549721,0.12765249609947205,1.666666626931601e-08,3.3333333249174757e-07,5.715931793938386e-32,1.2273349414217814e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.1664006609185473e-19
1,3,0.5964182019233704,0.011688637547194958,0.01129941362887621,0.1688404381275177,0.13179290294647217,0.41579678654670715,0.01683117263019085,0.01657721772789955,0.026703406125307083,0.0318148210644722,0.017117273062467575,0.009800827130675316,0.3484726846218109,0.018394093960523605,0.03337046876549721,0.12765249609947205,4.245143827574793e-07,8.862763820616237e-07,2.10817214379988e-11,1.5333384340010525e-07,4.461825938051334e-06,1.8565313553153828e-07,0.9999936819076538,6.076672498522839e-09
2,3,0.5964182019233704,0.011688637547194958,0.01129941362887621,0.1688404381275177,0.13179290294647217,0.41579678654670715,0.01683117263019085,0.01657721772789955,0.026703406125307083,0.0318148210644722,0.017117273062467575,0.009800827130675316,0.3484726846218109,0.018394093960523605,0.03337046876549721,0.12765249609947205,8.527968589078228e-07,1.573828058099025e-06,1.626145745836638e-10,3.845632932097942e-07,6.142792699392885e-06,5.507791911441018e-07,0.9999904632568359,2.5553472227102247e-08
3,3,0.5964182019233704,0.011688637547194958,0.01129941362887621,0.1688404381275177,0.13179290294647217,0.41579678654670715,0.01683117263019085,0.01657721772789955,0.026703406125307083,0.0318148210644722,0.017117273062467575,0.009800827130675316,0.3484726846218109,0.018394093960523605,0.03337046876549721,0.12765249609947205,1.3630203739012359e-06,2.4760108772170497e-06,5.862124119460077e-10,7.259174026330584e-07,8.574170351494104e-06,1.1601754295043065e-06,0.9999856948852539,6.482949288511008e-08
4,3,0.5964182019233704,0.011688637547194958,0.01129941362887621,0.1688404381275177,0.13179290294647217,0.41579678654670715,0.01683117263019085,0.01657721772789955,0.026703406125307083,0.0318148210644722,0.017117273062467575,0.009800827130675316,0.3484726846218109,0.018394093960523605,0.03337046876549721,0.12765249609947205,2.0251934529369464e-06,3.6997939787397627e-06,1.5262677788285828e-09,1.2229872936586617e-06,1.2047246855217963e-05,2.0763561678904807e-06,0.9999788999557495,1.3251153063720267e-07
0,4,0.5876929759979248,0.011884196661412716,0.011651956476271152,0.18152585625648499,0.13015198707580566,0.4249999523162842,0.017109913751482964,0.01851702108979225,0.02853219583630562,0.03204594552516937,0.015968624502420425,0.010161211714148521,0.3988320231437683,0.018518012017011642,0.03652316331863403,0.11609933525323868,1.666666626931601e-08,3.3333333249174757e-07,6.400026012825977e-32,1.3332830466916559e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.2596902196492485e-19
1,4,0.5876929759979248,0.011884196661412716,0.011651956476271152,0.18152585625648499,0.13015198707580566,0.4249999523162842,0.017109913751482964,0.01851702108979225,0.02853219583630562,0.03204594552516937,0.015968624502420425,0.010161211714148521,0.3988320231437683,0.018518012017011642,0.03652316331863403,0.11609933525323868,3.750134567326313e-07,9.275164529753965e-07,2.2703649724120645e-11,1.6496957755407493e-07,4.397086286189733e-06,1.8910638743818708e-07,0.9999930262565613,6.285644449377514e-09
2,4,0.5876929759979248,0.011884196661412716,0.011651956476271152,0.18152585625648499,0.13015198707580566,0.4249999523162842,0.017109913751482964,0.01851702108979225,0.02853219583630562,0.03204594552516937,0.015968624502420425,0.010161211714148521,0.3988320231437683,0.018518012017011642,0.03652316331863403,0.11609933525323868,7.313843752854154e-07,1.651495608712139e-06,1.7380678840606123e-10,4.093867289611808e-07,5.9503590819076635e-06,5.577584261118318e-07,0.9999908208847046,2.624834039011148e-08
3,4,0.5876929759979248,0.011884196661412716,0.011651956476271152,0.18152585625648499,0.13015198707580566,0.4249999523162842,0.017109913751482964,0.01851702108979225,0.02853219583630562,0.03204594552516937,0.015968624502420425,0.010161211714148521,0.3988320231437683,0.018518012017011642,0.03652316331863403,0.11609933525323868,1.1388804068701575e-06,2.580130512797041e-06,6.235146288169346e-10,7.638690249223146e-07,8.151706424541771e-06,1.161727936960233e-06,0.9999869465827942,6.619995218670738e-08
4,4,0.5876929759979248,0.011884196661412716,0.011651956476271152,0.18152585625648499,0.13015198707580566,0.4249999523162842,0.017109913751482964,0.01851702108979225,0.02853219583630562,0.03204594552516937,0.015968624502420425,0.010161211714148521,0.3988320231437683,0.018518012017011642,0.03652316331863403,0.11609933525323868,1.65269011631608e-06,3.81067798116419e-06,1.6148864467879775e-09,1.2707382666121703e-06,1.123214951803675e-05,2.0517315988399787e-06,0.9999799132347107,1.343767621619918e-07
0,5,0.5685126185417175,0.00990209262818098,0.010222873650491238,0.18600980937480927,0.13212460279464722,0.4339735507965088,0.01605328917503357,0.01735086925327778,0.02955443225800991,0.03469663858413696,0.01639428548514843,0.009403906762599945,0.37233105301856995,0.015357722528278828,0.03588379546999931,0.13628779351711273,1.666666626931601e-08,3.3333333249174757e-07,5.991872627574989e-32,1.3195766639416522e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.2743288607989936e-19
1,5,0.5685126185417175,0.00990209262818098,0.010222873650491238,0.18600980937480927,0.13212460279464722,0.4339735507965088,0.01605328917503357,0.01735086925327778,0.02955443225800991,0.03469663858413696,0.01639428548514843,0.009403906762599945,0.37233105301856995,0.015357722528278828,0.03588379546999931,0.13628779351711273,4.3456631715343974e-07,9.266544225283724e-07,2.2493538281986858e-11,1.6141969183536276e-07,4.228778834658442e-06,1.9697064601587044e-07,0.9999932050704956,6.7676344528422305e-09
2,5,0.5685126185417175,0.00990209262818098,0.010222873650491238,0.18600980937480927,0.13212460279464722,0.4339735507965088,0.01605328917503357,0.01735086925327778,0.02955443225800991,0.03469663858413696,0.01639428548514843,0.009403906762599945,0.37233105301856995,0.015357722528278828,0.03588379546999931,0.13628779351711273,8.378578968404327e-07,1.6177638144654338e-06,1.735146054615555e-10,3.952517317884485e-07,5.539578978641657e-06,5.829442102367466e-07,0.9999911189079285,2.8357503012443885e-08
3,5,0.5685126185417175,0.00990209262818098,0.010222873650491238,0.18600980937480927,0.13212460279464722,0.4339735507965088,0.01605328917503357,0.01735086925327778,0.02955443225800991,0.03469663858413696,0.01639428548514843,0.009403906762599945,0.37233105301856995,0.015357722528278828,0.03588379546999931,0.13628779351711273,1.2828186299884692e-06,2.4711321202630643e-06,6.222207193928853e-10,7.266320380949765e-07,7.374039341812022e-06,1.2046740494042751e-06,0.9999873638153076,7.12114882617243e-08
4,5,0.5685126185417175,0.00990209262818098,0.010222873650491238,0.18600980937480927,0.13212460279464722,0.4339735507965088,0.01605328917503357,0.01735086925327778,0.02955443225800991,0.03469663858413696,0.01639428548514843,0.009403906762599945,0.37233105301856995,0.015357722528278828,0.03588379546999931,0.13628779351711273,1.8243656541017117e-06,3.5653761187859345e-06,1.6049811479845744e-09,1.1895040188392159e-06,9.89229192782659e-06,2.10191046789987e-06,0.9999813437461853,1.4341212306590023e-07
0,6,0.6093347668647766,0.010323863476514816,0.011877590790390968,0.16396567225456238,0.12906041741371155,0.4814818203449249,0.01817520521581173,0.016348987817764282,0.02756182849407196,0.035991039127111435,0.018397517502307892,0.009050053544342518,0.3415118455886841,0.016740970313549042,0.03635942190885544,0.11681127548217773,1.666666626931601e-08,3.3333333249174757e-07,5.390335727934349e-32,1.3405603335667137e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.1912106509223683e-19
1,6,0.6093347668647766,0.010323863476514816,0.011877590790390968,0.16396567225456238,0.12906041741371155,0.4814818203449249,0.01817520521581173,0.016348987817764282,0.02756182849407196,0.035991039127111435,0.018397517502307892,0.009050053544342518,0.3415118455886841,0.016740970313549042,0.03635942190885544,0.11681127548217773,3.961169738886383e-07,8.764945960137993e-07,1.855904319114643e-11,1.6893481813440303e-07,4.582812380249379e-06,1.766201762620767e-07,0.999994158744812,5.763913790701736e-09
2,6,0.6093347668647766,0.010323863476514816,0.011877590790390968,0.16396567225456238,0.12906041741371155,0.4814818203449249,0.01817520521581173,0.016348987817764282,0.02756182849407196,0.035991039127111435,0.018397517502307892,0.009050053544342518,0.3415118455886841,0.016740970313549042,0.03635942190885544,0.11681127548217773,8.107227813525242e-07,1.5740970411570743e-06,1.425742857108503e-10,4.280306313830806e-07,6.485352514573606e-06,5.217788157096948e-07,0.9999902248382568,2.4304094736748993e-08
3,6,0.6093347668647766,0.010323863476514816,0.011877590790390968,0.16396567225456238,0.12906041741371155,0.4814818203449249,0.01817520521581173,0.016348987817764282,0.02756182849407196,0.035991039127111435,0.018397517502307892,0.009050053544342518,0.3415118455886841,0.016740970313549042,0.03635942190885544,0.11681127548217773,1.3247605465949164e-06,2.5198817183991196e-06,5.165797789530302e-10,8.17725378965406e-07,9.304505510954186e-06,1.1085552387157804e-06,0.9999858140945435,6.227092796962097e-08
4,6,0.6093347668647766,0.010323863476514816,0.011877590790390968,0.16396567225456238,0.12906041741371155,0.4814818203449249,0.01817520521581173,0.016348987817764282,0.02756182849407196,0.035991039127111435,0.018397517502307892,0.009050053544342518,0.3415118455886841,0.016740970313549042,0.03635942190885544,0.11681127548217773,2.0163838598818984e-06,3.84407621822902e-06,1.3561950451546068e-09,1.396978063894494e-06,1.3435471373668406e-05,2.0110733203182463e-06,0.999977171421051,1.288950954858592e-07
0,7,0.5699546933174133,0.011999394744634628,0.010470305569469929,0.1856825053691864,0.12630468606948853,0.4706193804740906,0.016359690576791763,0.016645073890686035,0.02864650823175907,0.03282635658979416,0.016028864309191704,0.010088764131069183,0.3653506338596344,0.018303101882338524,0.032602302730083466,0.12145130336284637,1.666666626931601e-08,3.3333333249174757e-07,6.216172231138442e-32,1.2049922967683566e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.2323014940857935e-19
1,7,0.5699546933174133,0.011999394744634628,0.010470305569469929,0.1856825053691864,0.12630468606948853,0.4706193804740906,0.016359690576791763,0.016645073890686035,0.02864650823175907,0.03282635658979416,0.016028864309191704,0.010088764131069183,0.3653506338596344,0.018303101882338524,0.032602302730083466,0.12145130336284637,3.9394276996063127e-07,9.368337146042904e-07,2.163899268103897e-11,1.4923448077297508e-07,4.311804786993889e-06,1.8430539228120324e-07,0.9999931454658508,6.029016841324619e-09
2,7,0.5699546933174133,0.011999394744634628,0.010470305569469929,0.1856825053691864,0.12630468606948853,0.4706193804740906,0.016359690576791763,0.016645073890686035,0.02864650823175907,0.03282635658979416,0.016028864309191704,0.010088764131069183,0.3653506338596344,0.018303101882338524,0.032602302730083466,0.12145130336284637,7.694222290410835e-07,1.6588173821219243e-06,1.6561414739602043e-10,3.701115360854601e-07,5.751774551754352e-06,5.417097099780221e-07,0.9999911189079285,2.521202802086009e-08
3,7,0.5699546933174133,0.011999394744634628,0.010470305569469929,0.1856825053691864,0.12630468606948853,0.4706193804740906,0.016359690576791763,0.016645073890686035,0.02864650823175907,0.03282635658979416,0.016028864309191704,0.010088764131069183,0.3653506338596344,0.018303101882338524,0.032602302730083466,0.12145130336284637,1.1956490197917446e-06,2.571778168203309e-06,5.946781955756819e-10,6.893071713420795e-07,7.790528798068408e-06,1.1251604519202374e-06,0.9999882578849792,6.362907356560754e-08
4,7,0.5699546933174133,0.011999394744634628,0.010470305569469929,0.1856825053691864,0.12630468606948853,0.4706193804740906,0.016359690576791763,0.016645073890686035,0.02864650823175907,0.03282635658979416,0.016028864309191704,0.010088764131069183,0.3653506338596344,0.018303101882338524,0.032602302730083466,0.12145130336284637,1.7270830312554608e-06,3.7677482396247797e-06,1.5406228515146836e-09,1.1434310636104783e-06,1.0629618373059202e-05,1.9803226223302772e-06,0.999980628490448,1.290833750999809e-07
0,8,0.5194401144981384,0.01016480103135109,0.011159240268170834,0.18315105140209198,0.13047471642494202,0.4398123621940613,0.015790767967700958,0.016284245997667313,0.027764659374952316,0.03385769575834274,0.016829881817102432,0.010552391409873962,0.3580165505409241,0.017664765939116478,0.030886782333254814,0.12873487174510956,1.666666626931601e-08,3.3333333249174757e-07,6.315038359008701e-32,1.1509385252798539e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.196892735495754e-19
1,8,0.5194401144981384,0.01016480103135109,0.011159240268170834,0.18315105140209198,0.13047471642494202,0.4398123621940613,0.015790767967700958,0.016284245997667313,0.027764659374952316,0.03385769575834274,0.016829881817102432,0.010552391409873962,0.3580165505409241,0.017664765939116478,0.030886782333254814,0.12873487174510956,4.065881284986972e-07,9.06763148122991e-07,2.268758098056267e-11,1.3974722889997793e-07,4.086549324711086e-06,1.8693945946779422e-07,0.9999936819076538,6.040799416240361e-09
2,8,0.5194401144981384,0.01016480103135109,0.011159240268170834,0.18315105140209198,0.13047471642494202,0.4398123621940613,0.015790767967700958,0.016284245997667313,0.027764659374952316,0.03385769575834274,0.016829881817102432,0.010552391409873962,0.3580165505409241,0.017664765939116478,0.030886782333254814,0.12873487174510956,7.697625505898031e-07,1.5489814586544526e-06,1.72316744206924e-10,3.388184097730118e-07,5.173975296202116e-06,5.405461251939414e-07,0.9999918341636658,2.488749295537218e-08
3,8,0.5194401144981384,0.01016480103135109,0.011159240268170834,0.18315105140209198,0.13047471642494202,0.4398123621940613,0.015790767967700958,0.016284245997667313,0.027764659374952316,0.03385769575834274,0.016829881817102432,0.010552391409873962,0.3580165505409241,0.017664765939116478,0.030886782333254814,0.12873487174510956,1.1529353969308431e-06,2.3108725599740865e-06,6.104678429430521e-10,6.15365024714265e-07,6.662822215730557e-06,1.0975294344461872e-06,0.9999897480010986,6.159043408615616e-08
4,8,0.5194401144981384,0.01016480103135109,0.011159240268170834,0.18315105140209198,0.13047471642494202,0.4398123621940613,0.015790767967700958,0.016284245997667313,0.027764659374952316,0.03385769575834274,0.016829881817102432,0.010552391409873962,0.3580165505409241,0.017664765939116478,0.030886782333254814,0.12873487174510956,1.5986720427463297e-06,3.2508039566891966e-06,1.5565247979409946e-09,9.931146678354708e-07,8.654204066260718e-06,1.8816078863892471e-06,0.9999836087226868,1.2221872225381958e-07
0,9,0.5768324136734009,0.01181560754776001,0.011149716563522816,0.17155417799949646,0.1324411779642105,0.48376673460006714,0.01667548343539238,0.0186297744512558,0.028873372822999954,0.03477591276168823,0.017569303512573242,0.009356554597616196,0.3456406891345978,0.0176356490701437,0.036614906042814255,0.13177840411663055,1.666666626931601e-08,3.3333333249174757e-07,5.955212485255894e-32,1.345074423605538e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.2729420408032601e-19
1,9,0.5768324136734009,0.01181560754776001,0.011149716563522816,0.17155417799949646,0.1324411779642105,0.48376673460006714,0.01667548343539238,0.0186297744512558,0.028873372822999954,0.03477591276168823,0.017569303512573242,0.009356554597616196,0.3456406891345978,0.0176356490701437,0.036614906042814255,0.13177840411663055,4.3193568899368984e-07,8.854154316395579e-07,2.2611449171372477e-11,1.6573868322211638e-07,4.35238280260819e-06,1.870270267545493e-07,0.9999931454658508,6.828855259044531e-09
2,9,0.5768324136734009,0.01181560754776001,0.011149716563522816,0.17155417799949646,0.1324411779642105,0.48376673460006714,0.01667548343539238,0.0186297744512558,0.028873372822999954,0.03477591276168823,0.017569303512573242,0.009356554597616196,0.3456406891345978,0.0176356490701437,0.036614906042814255,0.13177840411663055,8.562352036278753e-07,1.5533344139839755e-06,1.7378763705888645e-10,4.1047621834877646e-07,5.880921889911406e-06,5.51589721453638e-07,0.9999909400939941,2.8482078917591025e-08
3,9,0.5768324136734009,0.01181560754776001,0.011149716563522816,0.17155417799949646,0.1324411779642105,0.48376673460006714,0.01667548343539238,0.0186297744512558,0.028873372822999954,0.03477591276168823,0.017569303512573242,0.009356554597616196,0.3456406891345978,0.0176356490701437,0.036614906042814255,0.13177840411663055,1.3502512956620194e-06,2.411468130958383e-06,6.220163273340518e-10,7.656926186427881e-07,8.081442501861602e-06,1.1516367521835491e-06,0.9999867677688599,7.154828551847459e-08
4,9,0.5768324136734009,0.01181560754776001,0.011149716563522816,0.17155417799949646,0.1324411779642105,0.48376673460006714,0.01667548343539238,0.0186297744512558,0.028873372822999954,0.03477591276168823,0.017569303512573242,0.009356554597616196,0.3456406891345978,0.0176356490701437,0.036614906042814255,0.13177840411663055,1.97973417925823e-06,3.5556583952711662e-06,1.6068175678896068e-09,1.275211388929165e-06,1.1194903891009744e-05,2.0408367618074408e-06,0.9999798536300659,1.447789657049725e-07
0,10,0.6104640960693359,0.010108290240168571,0.011600862257182598,0.1729685366153717,0.11291200667619705,0.43008437752723694,0.01695072278380394,0.016179408878087997,0.02610955759882927,0.03436765819787979,0.015989115461707115,0.00976669043302536,0.40670591592788696,0.01667335070669651,0.030601009726524353,0.13604512810707092,1.666666626931601e-08,3.3333333249174757e-07,5.56697902727394e-32,1.1429755056769897e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.139975471521746e-19
1,10,0.6104640960693359,0.010108290240168571,0.011600862257182598,0.1729685366153717,0.11291200667619705,0.43008437752723694,0.01695072278380394,0.016179408878087997,0.02610955759882927,0.03436765819787979,0.015989115461707115,0.00976669043302536,0.40670591592788696,0.01667335070669651,0.030601009726524353,0.13604512810707092,4.412265752762323e-07,9.12203176994808e-07,2.113483867083321e-11,1.4498716893740493e-07,4.488006652536569e-06,1.9267470463546488e-07,0.999994158744812,6.136922525712407e-09
2,10,0.6104640960693359,0.010108290240168571,0.011600862257182598,0.1729685366153717,0.11291200667619705,0.43008437752723694,0.01695072278380394,0.016179408878087997,0.02610955759882927,0.03436765819787979,0.015989115461707115,0.00976669043302536,0.40670591592788696,0.01667335070669651,0.030601009726524353,0.13604512810707092,8.748766617827641e-07,1.6431241647296702e-06,1.642549984914865e-10,3.6799610825255513e-07,6.221487637958489e-06,5.850245088367956e-07,0.9999903440475464,2.5982204832075695e-08
3,10,0.6104640960693359,0.010108290240168571,0.011600862257182598,0.1729685366153717,0.11291200667619705,0.43008437752723694,0.01695072278380394,0.016179408878087997,0.02610955759882927,0.03436765819787979,0.015989115461707115,0.00976669043302536,0.40670591592788696,0.01667335070669651,0.030601009726524353,0.13604512810707092,1.3883116025681375e-06,2.61387458522222e-06,5.947026204822237e-10,7.014328957666294e-07,8.741296369407792e-06,1.2412933756422717e-06,0.9999849796295166,6.619973191845929e-08
4,10,0.6104640960693359,0.010108290240168571,0.011600862257182598,0.1729685366153717,0.11291200667619705,0.43008437752723694,0.01695072278380394,0.016179408878087997,0.02610955759882927,0.03436765819787979,0.015989115461707115,0.00976669043302536,0.40670591592788696,0.01667335070669651,0.030601009726524353,0.13604512810707092,2.0581244370987406e-06,3.9424130591214634e-06,1.5528529573316519e-09,1.1913127764273668e-06,1.2355983926681802e-05,2.228740640930482e-06,0.9999780058860779,1.3577012225596263e-07
0,11,0.5439332127571106,0.01060615573078394,0.010218879207968712,0.18607932329177856,0.11984790861606598,0.4971911609172821,0.016966594383120537,0.018029263243079185,0.024539362639188766,0.031852006912231445,0.017700953409075737,0.010856443084776402,0.33997872471809387,0.018342409282922745,0.0319339819252491,0.12144475430250168,1.666666626931601e-08,3.3333333249174757e-07,6.071331343713172e-32,1.1795813083507276e-17,3.3333333249174757e-06,3.333333253863202e-08,0.9999963045120239,1.118466578396865e-19
1,11,0.5439332127571106,0.01060615573078394,0.010218879207968712,0.18607932329177856,0.11984790861606598,0.4971911609172821,0.016966594383120537,0.018029263243079185,0.024539362639188766,0.031852006912231445,0.017700953409075737,0.010856443084776402,0.33997872471809387,0.018342409282922745,0.0319339819252491,0.12144475430250168,3.929865215468453e-07,9.34048330236692e-07,2.262906181882407e-11,1.4460690067608084e-07,4.2088904592674226e-06,1.75395015844515e-07,0.9999944567680359,5.8508087263930975e-09
